;Lançamentos;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;Verificação;Data Lançamento;Tipo Lançamento;Codigo Custo;Banco/ Conta;Numero OP/ NF;Boleto;Fornecedor/ Cliente;Nº Cheque; Valor ;Data Vencimento; Observações; Valor Real ; Saldo ; DRE ; Centro de Custo ;Tipo;Data Real;Antecipação;Pagamento;Ano;Mês;Custo;Mês Lanç.;Ano Lanç.
;Sim;22/01/2026;Faturamento;;Itau 84170 L;8562;8562/u;Recilor;; R$7.984,31 ;20/02/2026;; R$7.984,31 ; R$450.500,36 ;Faturamento/ Receita;;Entrada;20/02/2026;0;Não;2026;1;Não;1;2026
;Sim;23/01/2026;Materia-prima;7.100;Itau 84170 L;211;211/1;Tiger Comércio;; R$11.686,87 ;20/02/2026;Cassiano Sacarias; R$11.686,87 ; R$450.500,36 ;Custo Produto (CMV);TECIDOS;Saida;20/02/2026;0;Não;2026;1;Não;1;2026
;Sim;20/02/2026;Tributos Empresariais;3.401;Itau 84170 L;;;ISSQN;; R$117,50 ;20/02/2026;; R$117,50 ; R$450.500,36 ;Impostos;;Saida;20/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;20/02/2026;Aplicações;2.401;BTG 011891736;;;Rendimento Aplicação;; R$1.460,23 ;20/02/2026;; R$1.460,23 ; R$730.742,84 ;Aplicações;;Entrada;20/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;07/02/2026;Manutenção de veiculos;6.300;Itau 84170 L;86;86/u;Guaçu Pneus;; R$180,50 ;23/02/2026;; R$180,50 ; R$385.065,55 ;Outras;VEICULOS MANUT;Saida;23/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;07/01/2026;Materia-prima;7.100;Itau 84170 L;50557;50557/2;Rafitec;; R$18.675,88 ;23/02/2026;; R$18.675,88 ; R$385.065,55 ;Custo Produto (CMV);TECIDOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;09/01/2026;Materia-prima;7.100;Itau 84170 L;50578;50578/2;Rafitec;; R$6.698,08 ;23/02/2026;; R$6.698,08 ; R$385.065,55 ;Custo Produto (CMV);TECIDOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;23/02/2026;Aplicações;2.401;Itau 84170 L;;;Rendimento Aplicação;; R$15,09 ;23/02/2026;; R$15,09 ; R$385.065,55 ;Aplicações;;Entrada;23/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;17/01/2026;Materia-prima;7.100;Itau 84170 L;147115;147115/1;Textil Oeste;; R$25.722,32 ;23/02/2026;; R$25.722,32 ; R$385.065,55 ;Custo Produto (CMV);TECIDOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;17/01/2026;Materia-prima;7.100;Itau 84170 L;147116;147116/2;Textil Oeste;; R$4.782,00 ;23/02/2026;; R$4.782,00 ; R$385.065,55 ;Custo Produto (CMV);TECIDOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;12/12/2025;Faturamento;;Itau 84170 L;8511;8511/u;WR Grace;; R$30.591,72 ;23/02/2026;; R$30.591,72 ; R$385.065,55 ;Faturamento/ Receita;;Entrada;23/02/2026;0;Não;2025;12;Não;12;2025
;Sim;17/12/2025;Faturamento;;Itau 84170 L;8527;8527/3;Plasmab;; R$511,33 ;23/02/2026;Vencimento 16/02/2026; R$511,33 ; R$385.065,55 ;Faturamento/ Receita;;Entrada;23/02/2026;0;Não;2025;12;Não;12;2025
;Sim;10/01/2026;Materia-prima;7.100;Itau 84170 L;28077;28077/3;Pro Linhas;; R$17.582,46 ;23/02/2026;; R$17.582,46 ; R$385.065,55 ;Custo Produto (CMV);TECIDOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;08/01/2026;Materia-prima;7.100;Itau 84170 L;28029;28029/2;Pro Linhas;; R$7.462,64 ;23/02/2026;; R$7.462,64 ; R$385.065,55 ;Custo Produto (CMV);TECIDOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;25/01/2026;Materia-prima;7.100;Itau 84170 L;28301;28301/1;Pro Linhas;; R$10.739,88 ;23/02/2026;; R$10.739,88 ; R$385.065,55 ;Custo Produto (CMV);TECIDOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;08/01/2026;Materia-prima;7.300;Itau 84170 L;105902;105902/2;Lahuman;; R$4.709,19 ;23/02/2026;; R$4.709,19 ; R$385.065,55 ;Custo Produto (CMV);LINHAS/ FIOS;Saida;23/02/2026;0;Não;2026;1;Não;1;2026
;Sim;10/02/2026;Material de Limpeza e consumo;2.101;Itau 84170 L;137075;137075/u;Art Limp;; R$85,80 ;24/02/2026;; R$85,80 ; R$443.895,94 ;Outras;DESCARTAVEL/ LIMPEZA;Saida;24/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;09/02/2026;Faturamento;;Itau 84170 L;8594;8594/1;Bentomar;; R$2.436,45 ;24/02/2026;; R$2.436,45 ; R$443.895,94 ;Faturamento/ Receita;;Entrada;24/02/2026;0;Não;2026;2;Não;2;2026
;Sim;05/02/2026;Faturamento;;Itau 84170 L;8590;8590/1;Coapeja;; R$11.357,29 ;24/02/2026;; R$11.357,29 ; R$443.895,94 ;Faturamento/ Receita;;Entrada;24/02/2026;0;Não;2026;2;Não;2;2026
;Sim;19/01/2026;Faturamento;;Itau 84170 L;8557;8557/u;Mineração Curimbaba;; R$45.127,44 ;24/02/2026;; R$45.127,44 ; R$443.895,94 ;Faturamento/ Receita;;Entrada;24/02/2026;0;Não;2026;1;Não;1;2026
;Sim;24/02/2026;Despesas Bancarias Variavel;2.203;Itau 84170 L;;;Tarifa Negativação;; R$4,99 ;24/02/2026;Boleto Plasmab NF 8522/3; R$4,99 ; R$443.895,94 ;Financeiro;DESPESAS BANCARIAS;Saida;24/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;25/02/2026;Tributos Venda;5.103;Itau 84170 L;;;DARF COFINS;; R$26.987,22 ;25/02/2026;; R$26.987,22 ; R$314.349,13 ;Impostos;;Saida;25/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;25/02/2026;Tributos Venda;5.103;Itau 84170 L;;;DARF IPI;; R$90.500,23 ;25/02/2026;; R$90.500,23 ; R$314.349,13 ;Impostos;;Saida;25/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;25/02/2026;Tributos Venda;5.103;Itau 84170 L;;;DARF PIS;; R$5.847,23 ;25/02/2026;; R$5.847,23 ; R$314.349,13 ;Impostos;;Saida;25/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;20/01/2026;Materia-prima;7.100;Itau 84170 L;96397;96397/2;Polijuta;; R$5.706,00 ;25/02/2026;; R$5.706,00 ; R$314.349,13 ;Custo Produto (CMV);TECIDOS;Saida;25/02/2026;0;Não;2026;1;Não;1;2026
;Sim;25/02/2026;Aplicações;2.401;Itau 84170 L;;;Rendimento Aplicação;; R$24,74 ;25/02/2026;; R$24,74 ; R$314.349,13 ;Aplicações;;Entrada;25/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;25/02/2026;Despesas Bancarias Variavel;2.203;Itau 84170 L;;;Tarifa Cobrança;; R$20,88 ;25/02/2026;; R$20,88 ; R$314.349,13 ;Financeiro;DESPESAS BANCARIAS;Saida;25/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;25/02/2026;Despesas Empresariais;3.100;Itau 84170 L;;;Vivo Fixo ;; R$109,99 ;25/02/2026;Internet - Telefone Fixo 3861-4874; R$109,99 ; R$314.349,13 ;Outras;OCUPAÇÃO;Saida;25/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;25/02/2026;Beneficios;2.302;Itau 84170 L;93995516;93995516/u;VR Beneficios;; R$400,00 ;25/02/2026;Individual Colaboradores; R$400,00 ; R$314.349,13 ;Custo Produto (CMV);BENEFICIOS;Saida;25/02/2026;0;Não;2026;2;Não;2;2026
;Sim;28/01/2026;Faturamento;;Itau 84170 L;8568;8568/u;CJ Selecta;; R$40.900,00 ;26/02/2026;; R$40.900,00 ; R$352.126,25 ;Faturamento/ Receita;;Entrada;26/02/2026;0;Não;2026;1;Não;1;2026
;Sim;01/02/2026;Manutenção Maquina;6.200;Itau 84170 L;65;65/u;Fergh Serviços;; R$2.168,27 ;26/02/2026;; R$2.168,27 ; R$352.126,25 ;Outras;MAQUINAS/ EQUIPAMENTOS;Saida;26/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;12/02/2026;Restaurante;8.500;Itau 84170 L;9844;9844/u;RJ Toledo Gas ME - Novagas;; R$796,00 ;26/02/2026;; R$796,00 ; R$352.126,25 ;Restaurante;DIVERSOS;Saida;26/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;26/02/2026;Sindicatos;2.303;Itau 84170 L;;;Sindicato Vestuários;; R$158,61 ;26/02/2026;; R$158,61 ; R$352.126,25 ;Custo Produto (CMV);SINDICATOS;Saida;26/02/2026;0;Não;2026;2;Não;2;2026
;Sim;15/01/2026;Faturamento;;Itau 84170 L;8554;8554/5;Bentomar;; R$5.100,08 ;27/02/2026;; R$5.100,08 ; R$251.093,05 ;Faturamento/ Receita;;Entrada;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;27/02/2026;Tributos Empresariais;3.401;Itau 84170 L;;;DARE - Taxa Posto Fiscal;; R$461,04 ;27/02/2026;; R$461,04 ; R$251.093,05 ;Impostos;;Saida;27/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;22/01/2026;Faturamento;;Itau 84170 L;8560;8560/u;Elfusa;; R$41.927,24 ;27/02/2026;; R$41.927,24 ; R$251.093,05 ;Faturamento/ Receita;;Entrada;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;22/01/2026;Faturamento;;Itau 84170 L;8561;8561/u;Elfusa;; R$33.007,31 ;27/02/2026;; R$33.007,31 ; R$251.093,05 ;Faturamento/ Receita;;Entrada;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;27/02/2026;Despesas Empresariais;3.100;Itau 84170 L;;;IPTU - Lote 6;; R$1.682,40 ;27/02/2026;Inscrição Imob. NO111607024000; R$1.682,40 ; R$251.093,05 ;Outras;OCUPAÇÃO;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;27/02/2026;Despesas Empresariais;3.100;Itau 84170 L;;;IPTU - Lote 7;; R$1.406,64 ;27/02/2026;Inscrição Imob. NO111607023000; R$1.406,64 ; R$251.093,05 ;Outras;OCUPAÇÃO;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;27/02/2026;Despesas Empresariais;3.100;Itau 84170 L;;;IPTU - Lote 8;; R$1.783,60 ;27/02/2026;Inscrição Imob. NO111607022000; R$1.783,60 ; R$251.093,05 ;Outras;OCUPAÇÃO;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;27/02/2026;Despesas Empresariais;3.100;Itau 84170 L;;;IPTU - Lote 9;; R$1.333,99 ;27/02/2026;Inscrição Imob. NO111607021000; R$1.333,99 ; R$251.093,05 ;Outras;OCUPAÇÃO;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;12/01/2026;Materia-prima;7.100;Itau 84170 L;12820;12820/3;Pirenópolis;; R$6.241,11 ;27/02/2026;; R$6.241,11 ; R$251.093,05 ;Custo Produto (CMV);TECIDOS;Saida;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;16/02/2026;Restaurante;8.300;Itau 84170 L;2622;2622/u;Janaina Paula Lelis;; R$311,08 ;27/02/2026;Pix: 37.986.024/0001-71 ; R$311,08 ; R$251.093,05 ;Restaurante;HORTIFRUTI;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;20/02/2026;Restaurante;8.300;Itau 84170 L;2642;2642/u;Janaina Paula Lelis;; R$298,81 ;27/02/2026;Pix: 37.986.024/0001-71 ; R$298,81 ; R$251.093,05 ;Restaurante;HORTIFRUTI;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;24/02/2026;Restaurante;8.300;Itau 84170 L;2659;2659/u;Janaina Paula Lelis;; R$389,26 ;27/02/2026;Pix: 37.986.024/0001-71 ; R$389,26 ; R$251.093,05 ;Restaurante;HORTIFRUTI;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;27/02/2026;Restaurante;8.300;Itau 84170 L;2676;2676/u;Janaina Paula Lelis;; R$249,32 ;27/02/2026;Pix: 37.986.024/0001-71 ; R$249,32 ; R$251.093,05 ;Restaurante;HORTIFRUTI;Saida;27/02/2026;0;Sim;2026;2;Sim;2;2026
;Sim;27/02/2026;Aplicações;2.401;Itau 84170 L;;;Rendimento Aplicação;; R$14,04 ;27/02/2026;; R$14,04 ; R$251.093,05 ;Aplicações;;Entrada;27/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;09/01/2026;Materia-prima;7.100;Itau 84170 L;146953;146953/3;Textil Oeste;; R$22.345,00 ;27/02/2026;; R$22.345,00 ; R$251.093,05 ;Custo Produto (CMV);TECIDOS;Saida;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;23/01/2026;Materia-prima;7.100;Itau 84170 L;147264;147264/2;Textil Oeste;; R$8.506,00 ;27/02/2026;; R$8.506,00 ; R$251.093,05 ;Custo Produto (CMV);TECIDOS;Saida;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;23/01/2026;Materia-prima;7.100;Itau 84170 L;211;211/2;Tiger Comércio;; R$11.686,86 ;27/02/2026;Cassiano Sacarias; R$11.686,86 ; R$251.093,05 ;Custo Produto (CMV);TECIDOS;Saida;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;27/02/2026;Transferido para;;Itau 84170 L;;;Transferência entre contas;; R$50.000,00 ;27/02/2026;Transf. Itaú Lima x Itaú Rafcorte (Mútuo); R$50.000,00 ; R$251.093,05 ;Não Usar;;Entrada;27/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;27/02/2026;Transferido de;;Itau 84170 L;;;Transferência entre contas;; R$150.000,00 ;27/02/2026;Transf. Itaú Lima x Itaú LPL (Mútuo); R$150.000,00 ; R$251.093,05 ;Não Usar;;Saida;27/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;17/12/2025;Faturamento;;Itau 84170 L;8527;8527/2;Plasmab;; R$501,19 ;27/02/2026;Negativado/Protestado - Vencimento 02/02/2026; R$501,19 ; R$251.093,05 ;Faturamento/ Receita;;Entrada;27/02/2026;0;Não;2025;12;Não;12;2025
;Sim;27/02/2026;Aplicações;2.401;BTG 011891736;;;Rendimento Aplicação;; R$3.025,64 ;27/02/2026;; R$3.025,64 ; R$733.768,48 ;Aplicações;;Entrada;27/02/2026;0;Sim;2026;2;Não;2;2026
;Sim;13/01/2026;Materia-prima;7.300;Itau 84170 L;105939;105939/2;Lahuman;; R$9.154,62 ;27/02/2026;; R$9.154,62 ; R$251.093,05 ;Custo Produto (CMV);LINHAS/ FIOS;Saida;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;13/01/2026;Materia-prima;7.100;Itau 84170 L;28640;28640/2;Lahuman;; R$15.733,33 ;27/02/2026;; R$15.733,33 ; R$251.093,05 ;Custo Produto (CMV);TECIDOS;Saida;27/02/2026;0;Não;2026;1;Não;1;2026
;Sim;02/03/2026;Contabilidade;3.400;Itau 84170 L;2955;2955/u;Art Data;; R$2.402,27 ;02/03/2026;; R$2.402,27 ; R$227.764,56 ;Contabilidade;TERCEIROS;Saida;02/03/2026;0;Sim;2026;3;Sim;3;2026
;Sim;30/01/2026;Faturamento;;Itau 84170 L;8575;8575/u;Ascontec;; R$4.609,50 ;02/03/2026;; R$4.609,50 ; R$227.764,56 ;Faturamento/ Receita;;Entrada;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;30/01/2026;Faturamento;;Itau 84170 L;8580;8580/u;Ascontec;; R$10.755,50 ;02/03/2026;Pix: 37.986.024/0001-71 ; R$10.755,50 ; R$227.764,56 ;Faturamento/ Receita;;Entrada;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;09/02/2026;Materia-prima;7.100;Itau 84170 L;6803;6803/u;Cassiano Sacarias;; R$325,08 ;02/03/2026;; R$325,08 ; R$227.764,56 ;Custo Produto (CMV);TECIDOS;Saida;02/03/2026;0;Não;2026;2;Não;2;2026
;Sim;02/03/2026;Emprestimo Mensal;2.201;Itau 84170 L;Parcela 06/36;;Capital de Giro;; R$39.961,36 ;02/03/2026;; R$39.961,36 ; R$227.764,56 ;Financeiro;EMPRESTIMOS;Saida;02/03/2026;0;Sim;2026;3;Não;3;2026
;Sim;05/02/2026;Faturamento;;Itau 84170 L;8590;8590/2;Coapeja;; R$11.357,29 ;02/03/2026;; R$11.357,29 ; R$227.764,56 ;Faturamento/ Receita;;Entrada;02/03/2026;0;Não;2026;2;Não;2;2026
;Sim;13/02/2026;Faturamento;;Itau 84170 L;8601;8601/u;Comil;; R$11.556,68 ;02/03/2026;; R$11.556,68 ; R$227.764,56 ;Faturamento/ Receita;;Entrada;02/03/2026;0;Não;2026;2;Não;2;2026
;Sim;23/01/2026;Faturamento;;Itau 84170 L;8565;8565/u;Elfusa;; R$45.304,80 ;02/03/2026;; R$45.304,80 ; R$227.764,56 ;Faturamento/ Receita;;Entrada;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;02/02/2026;Insumos - Produção;7.400;Itau 84170 L;41601;41601/1;Intercol;; R$3.370,00 ;02/03/2026;; R$3.370,00 ; R$227.764,56 ;Custo Produto (CMV);ACESSORIOS DE PRODUÇÃO;Saida;02/03/2026;0;Não;2026;2;Sim;2;2026
;Sim;16/01/2026;Materia-prima;7.200;Itau 84170 L;44161;44161/2;Multifitas;; R$2.533,33 ;02/03/2026;; R$2.533,33 ; R$227.764,56 ;Custo Produto (CMV);ALÇAS/ CADARÇOS;Saida;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;30/01/2026;EPI e uniforme;2.102;Itau 84170 L;15;15/u;P. Pereira;; R$558,79 ;02/03/2026;; R$558,79 ; R$227.764,56 ;Outras;EPI/ UNIFORME;Saida;02/03/2026;0;Sim;2026;3;Sim;1;2026
;Sim;16/01/2026;Materia-prima;7.100;Itau 84170 L;12859;12859/3;Pirenópolis;; R$8.161,93 ;02/03/2026;; R$8.161,93 ; R$227.764,56 ;Custo Produto (CMV);TECIDOS;Saida;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;02/03/2026;Aplicações;2.401;Itau 84170 L;;;Rendimento Aplicação;; R$1,40 ;02/03/2026;; R$1,40 ; R$227.764,56 ;Aplicações;;Entrada;02/03/2026;0;Sim;2026;3;Não;3;2026
;Sim;17/01/2026;Materia-prima;7.100;Itau 84170 L;147115;147115/2;Textil Oeste;; R$25.721,00 ;02/03/2026;; R$25.721,00 ; R$227.764,56 ;Custo Produto (CMV);TECIDOS;Saida;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;17/01/2026;Materia-prima;7.100;Itau 84170 L;147116;147116/3;Textil Oeste;; R$4.782,00 ;02/03/2026;; R$4.782,00 ; R$227.764,56 ;Custo Produto (CMV);TECIDOS;Saida;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;02/02/2026;Insumos - Produção;7.400;Itau 84170 L;111401;111401/1;Versátil;; R$1.515,44 ;02/03/2026;; R$1.515,44 ; R$227.764,56 ;Custo Produto (CMV);ACESSORIOS DE PRODUÇÃO;Saida;02/03/2026;0;Não;2026;2;Sim;2;2026
;Sim;10/01/2026;Materia-prima;7.100;Itau 84170 L;28077;28077/4;Pro Linhas;; R$17.582,46 ;02/03/2026;; R$17.582,46 ; R$227.764,56 ;Custo Produto (CMV);TECIDOS;Saida;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;02/01/2026;Materia-prima;7.100;Itau 84170 L;27959;27959/3;Pro Linhas;; R$-   ;02/03/2026;R$ 9.792,22 - Devolução simbólica NF 8585; R$-   ; R$227.764,56 ;Custo Produto (CMV);TECIDOS;Saida;02/03/2026;0;Não;2026;1;Não;1;2026
;Sim;30/01/2026;Faturamento;;Itau 84170 L;8577;8577/1;Agrigel;; R$9.328,75 ;03/03/2026;; R$9.328,75 ; R$293.876,13 ;Faturamento/ Receita;;Entrada;03/03/2026;0;Não;2026;1;Não;1;2026
;Sim;09/02/2026;Faturamento;;Itau 84170 L;8594;8594/2;Bentomar;; R$2.436,45 ;03/03/2026;; R$2.436,45 ; R$293.876,13 ;Faturamento/ Receita;;Entrada;03/03/2026;0;Não;2026;2;Não;2;2026
;Sim;26/01/2026;Faturamento;;Itau 84170 L;8566;8566/u;Elfusa;; R$88.417,35 ;03/03/2026;; R$88.417,35 ; R$293.876,13 ;Faturamento/ Receita;;Entrada;03/03/2026;0;Não;2026;1;Não;1;2026
;Sim;03/02/2026;Insumos - Produção;7.500;Itau 84170 L;1419;1419/u;Lucas Flex;; R$413,46 ;03/03/2026;; R$413,46 ; R$293.876,13 ;Custo Produto (CMV);TINTAS/ SOLVENTES;Saida;03/03/2026;0;Não;2026;2;Sim;2;2026
;Sim;03/03/2026;Despesas Bancarias Variavel;2.203;Itau 84170 L;;;Tarifa Cobrança;; R$28,52 ;03/03/2026;; R$28,52 ; R$293.876,13 ;Financeiro;DESPESAS BANCARIAS;Saida;03/03/2026;0;Sim;2026;3;Sim;3;2026
;Sim;03/02/2026;Materia-prima;7.100;Itau 84170 L;147521;147521/1;Textil Oeste;; R$8.679,00 ;03/03/2026;; R$8.679,00 ; R$293.876,13 ;Custo Produto (CMV);TECIDOS;Saida;03/03/2026;0;Não;2026;2;Não;2;2026
;Sim;02/03/2026;Terceiros MO;4.204;Itau 84170 L;1322;1322/u;Antonio Marques;623; R$4.990,00 ;03/03/2026;MIN12 - 700 peças - OP 11312 Curimbaba - R$ 12,50 cd; R$4.990,00 ; R$293.876,13 ;Custo Produto (CMV);;Saida;03/03/2026;0;Não;2026;3;Não;3;2026
;Sim;02/03/2026;Terceiros MO;4.204;Itau 84170 L;1322;1322/u;Antonio Marques;624; R$4.990,00 ;03/03/2026;MIN27 - 1.00 peças - OP 11365 Curimbaba - R$ 11,60 cd; R$4.990,00 ; R$293.876,13 ;Custo Produto (CMV);;Saida;03/03/2026;0;Não;2026;3;Não;3;2026
;Sim;02/03/2026;Terceiros MO;4.204;Itau 84170 L;1322;1322/u;Antonio Marques;625; R$4.990,00 ;03/03/2026;ELF3111 - 2.000 peças - OP 11323 Elfusa - R$ 11,60 cd; R$4.990,00 ; R$293.876,13 ;Custo Produto (CMV);;Saida;03/03/2026;0;Não;2026;3;Não;3;2026
;Sim;02/03/2026;Terceiros MO;4.204;Itau 84170 L;1322;1322/u;Antonio Marques;626; R$4.990,00 ;03/03/2026;ELF74 - 150 peças - OP 11371 Elfusa - R$ 13,80 cd; R$4.990,00 ; R$293.876,13 ;Custo Produto (CMV);;Saida;03/03/2026;0;Não;2026;3;Não;3;2026
;Sim;02/03/2026;Terceiros MO;4.204;Itau 84170 L;1322;1322/u;Antonio Marques;627; R$4.990,00 ;03/03/2026;ELF136 - 150 peças - OP 11320 Elfusa - R$ 13,80 cd; R$4.990,00 ; R$293.876,13 ;Custo Produto (CMV);;Saida;03/03/2026;0;Não;2026;3;Não;3;2026
;Sim;02/02/2026;Material de Limpeza e consumo;2.101;Itau 84170 L;136571;136571/1;Art Limp;; R$617,07 ;04/03/2026;; R$617,07 ; R$324.793,97 ;Outras;DESCARTAVEL/ LIMPEZA;Saida;04/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;02/02/2026;Restaurante;8.400;Itau 84170 L;136570;136570/1;Art Limp;; R$617,09 ;04/03/2026;; R$617,09 ; R$324.793,97 ;Restaurante;DESCARTAVEL/ LIMPEZA;Saida;04/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;02/03/2026;Consultoria;3.400;Itau 84170 L;14;14/u;Luis Otávio Barbosa;; R$2.592,00 ;04/03/2026;Pix: 38.442.696/0001-89; R$2.592,00 ; R$324.793,97 ;Consultoria;TERCEIROS;Saida;04/03/2026;0;Sim;2026;3;Sim;3;2026
;Sim;20/01/2026;Materia-prima;7.100;Itau 84170 L;96397;96397/3;Polijuta;; R$5.706,00 ;04/03/2026;; R$5.706,00 ; R$324.793,97 ;Custo Produto (CMV);TECIDOS;Saida;04/03/2026;0;Não;2026;1;Não;1;2026
;Sim;04/02/2026;Faturamento;;Itau 84170 L;8586;8586/u;Vidara do Brasil;; R$40.450,00 ;04/03/2026;; R$40.450,00 ; R$324.793,97 ;Faturamento/ Receita;;Entrada;04/03/2026;0;Não;2026;2;Não;2;2026
;Sim;03/02/2026;Materia-prima;7.300;Itau 84170 L;106126;106126/1;Lahuman;; R$452,77 ;05/03/2026;Pix: 61.863.130/0001-42; R$452,77 ; R$333.098,64 ;Custo Produto (CMV);LINHAS/ FIOS;Saida;05/03/2026;0;Não;2026;2;Não;2;2026
;Sim;16/02/2026;Combustível;4.402;Itau 84170 L;12395;12395/u;Auto Posto Guaçu Brasil;; R$141,68 ;05/03/2026;; R$141,68 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;18/02/2026;Combustível;4.402;Itau 84170 L;12722;12722/u;Auto Posto Guaçu Brasil;; R$298,13 ;05/03/2026;; R$298,13 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;19/02/2026;Combustível;4.402;Itau 84170 L;12921;12921/u;Auto Posto Guaçu Brasil;; R$335,45 ;05/03/2026;; R$335,45 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;19/02/2026;Combustível;4.402;Itau 84170 L;12977;12977/u;Auto Posto Guaçu Brasil;; R$215,32 ;05/03/2026;; R$215,32 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;20/02/2026;Combustível;4.402;Itau 84170 L;13212;13212/u;Auto Posto Guaçu Brasil;; R$239,79 ;05/03/2026;; R$239,79 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;23/02/2026;Combustível;4.402;Itau 84170 L;13651;13651/u;Auto Posto Guaçu Brasil;; R$262,51 ;05/03/2026;; R$262,51 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;25/02/2026;Combustível;4.402;Itau 84170 L;13947;13947/u;Auto Posto Guaçu Brasil;; R$215,03 ;05/03/2026;; R$215,03 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;25/02/2026;Combustível;4.402;Itau 84170 L;14029;14029/u;Auto Posto Guaçu Brasil;; R$300,00 ;05/03/2026;; R$300,00 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;25/02/2026;Combustível;4.402;Itau 84170 L;14081;14081/u;Auto Posto Guaçu Brasil;; R$452,37 ;05/03/2026;; R$452,37 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
;Sim;27/02/2026;Combustível;4.402;Itau 84170 L;14462;14462/u;Auto Posto Guaçu Brasil;; R$311,74 ;05/03/2026;; R$311,74 ; R$333.098,64 ;Outras;COMBUSTIVEL/ PEDÁGIO;Saida;05/03/2026;0;Sim;2026;3;Sim;2;2026
